p0,base_max_observations,comparison_max_observations,cutoff_label,cutoff_observations,states_compared,policy_disagreement_count,policy_disagreement_rate,product2_share_base,product2_share_comparison,mean_abs_q_gap_diff,max_abs_q_gap_diff,mean_abs_D_diff,max_abs_D_diff,initial_product_base,initial_product_comparison,initial_q_gap_base,initial_q_gap_comparison
0.75,100,150,all_common_states,100,5151,16,0.0031061929722384003,0.0064065230052417,0.0033003300330033004,0.012732301500006241,0.3666349408423235,0.03350605657896387,0.96482879169033,2,2,0.3568529552110844,0.3568529552110844
0.75,100,150,safe_interior,90,4186,0,0.0,0.004061156235069279,0.004061156235069279,0.006697456892131345,0.18498192384486956,0.01762488655824038,0.4867945364338677,2,2,0.3568529552110844,0.3568529552110844
0.8,100,150,all_common_states,100,5151,29,0.005629974762182101,0.006988934187536401,0.0013589594253543,0.01193503366339523,0.36332191730744956,0.03140798332472443,0.9561103087038143,2,2,0.1858378033662298,0.1858378033662298
0.8,100,150,safe_interior,90,4186,0,0.0,0.0016722408026755853,0.0016722408026755853,0.005741785375148734,0.21300897480998326,0.015109961513549347,0.5605499337104733,2,2,0.1858378033662298,0.1858378033662298
0.85,100,150,all_common_states,100,5151,42,0.008153756552125802,0.0089303047951854,0.0007765482430596001,0.010648535948030712,0.4427886365840381,0.028022463021133526,1.165233254168517,2,2,0.03150131869008055,0.03150131869008055
0.85,100,150,safe_interior,90,4186,3,0.000716674629718108,0.0016722408026755853,0.0009555661729574773,0.004562868739442308,0.2614197392373079,0.012007549314321879,0.6879466822034397,2,2,0.03150131869008055,0.03150131869008055
0.9,100,150,all_common_states,100,5151,52,0.010095127159774802,0.010095127159774802,0.0,0.008965330559843799,0.5864033412534617,0.023592975157483712,1.5431666875091068,1,1,-0.09285338908812957,-0.09285338908812957
0.9,100,150,safe_interior,90,4186,8,0.0019111323459149545,0.0019111323459149545,0.0,0.003213938644705454,0.34877304852536284,0.008457733275540674,0.9178238119088427,1,1,-0.09285338908812957,-0.09285338908812957
0.1,100,200,all_common_states,100,5151,25,0.0048534265191225,0.08270238788584741,0.08328479906814211,0.00571760212600192,1.1451655085125596,0.015046321384215439,3.0135934434541047,1,1,-0.15611652422119704,-0.15611653983004103
0.1,100,200,safe_interior,90,4186,5,0.0011944577161968467,0.08910654562828475,0.08838987099856666,0.0012405854567715156,0.11440138518558207,0.003264698570451208,0.3010562768041627,1,1,-0.15611652422119704,-0.15611653983004103
0.15,100,200,all_common_states,100,5151,27,0.0052417006406523005,0.09493302271403611,0.09668025626092021,0.005335087959694221,0.8953434640262765,0.01403970515708996,2.356167010595466,1,1,-0.0002742853994313066,-0.0002746638626724973
0.15,100,200,safe_interior,90,4186,2,0.00047778308647873863,0.10463449593884376,0.10463449593884376,0.001511785787043935,0.10036609764560955,0.003978383650115499,0.2641213095937087,1,1,-0.0002742853994313066,-0.0002746638626724973
0.2,100,200,all_common_states,100,5151,28,0.0054358377014172,0.10017472335468841,0.10211609396233741,0.0046085034227213275,0.7523831207056344,0.0121276405861086,1.9799555808043063,2,2,0.13604255176213798,0.13604205250313584
0.2,100,200,safe_interior,90,4186,4,0.0009555661729574773,0.11275680840898232,0.11227902532250358,0.001464579520255486,0.08079637516735172,0.0038541566322510905,0.21262203991408413,2,2,0.13604255176213798,0.13604205250313584
0.25,100,200,all_common_states,100,5151,23,0.0044651523975927,0.09959231217239371,0.1025043680838672,0.0035707446456679174,0.6700391595848476,0.00939669643596809,1.7632609462759152,2,2,0.2542478508769399,0.2542524146125462
0.25,100,200,safe_interior,90,4186,3,0.000716674629718108,0.11395126612517917,0.11466794075489728,0.0010801691610106948,0.07247623692198513,0.0028425504237122776,0.19072693926838147,2,2,0.2542478508769399,0.2542524146125462
0.3,100,200,all_common_states,100,5151,15,0.0029120559114735,0.0918268297417977,0.093185789167152,0.002555757612491406,0.6124700223193518,0.006725677927609043,1.6117632166298659,2,2,0.3712169078744747,0.3712109421429499
0.3,100,200,safe_interior,90,4186,4,0.0009555661729574773,0.10750119445771619,0.10797897754419493,0.0005827650139901402,0.03233894991250175,0.0015335921420794334,0.0851024997697385,2,2,0.3712169078744747,0.3712109421429499
0.35,100,200,all_common_states,100,5151,8,0.0015530964861192001,0.07532517957678121,0.07377208309066201,0.0028912697161651247,0.5555377740611185,0.0076086045162239435,1.4619415106871596,2,2,0.4817268880558849,0.4816663543969426
0.35,100,200,safe_interior,90,4186,8,0.0019111323459149545,0.0926899187768753,0.09077878643096035,0.0009799085472536417,0.024813690301892066,0.0025787067032989677,0.06529918500498155,2,2,0.4817268880558849,0.4816663543969426
